Show_2527,8/31/2015,19:23:29,,,
Show_2528,10/25/2015,20:36:23,,,
Show_2529,9/9/2011,14:34:06,,,
Show_2530,5/22/2015,16:04:14,,,
Show_2531,10/11/2011,11:31:33,,,
Show_2532,5/21/2014,17:31:08,,,
Show_2533,2/9/2016,14:26:44,,,
Show_2534,8/21/2010,21:14:03,,,
Show_2535,6/5/2013,12:10:44,,,
Show_2536,12/9/2010,15:46:49,,,
Show_2537,1/12/2016,11:32:26,,,
Show_2538,11/16/2015,15:31:28,,,
Show_2539,4/6/2016,16:11:47,,,
Show_2540,11/12/2015,15:08:25,,,
Show_2541,12/22/2014,09:15:52,,,
Show_2542,10/5/2015,16:49:55,,,
Show_2543,4/23/2013,15:42:39,,,
Show_2544,9/19/2014,20:57:33,,,
Show_2545,8/15/2011,10:29:06,,,
Show_2546,12/21/2015,21:52:46,,,
Show_2547,5/30/2016,13:19:28,,,
Show_2548,3/19/2016,09:09:24,,,
Show_2549,3/19/2013,11:14:47,,,
Show_2550,1/21/2013,16:44:55,,,
Show_2551,12/22/2014,15:57:12,,,
Show_2552,10/9/2015,12:27:33,,,
Show_2553,8/28/2011,18:58:41,,,
Show_2554,12/28/2013,15:20:49,,,
Show_2555,4/24/2010,16:50:25,,,
Show_2556,9/11/2015,17:07:54,,,
Show_2557,8/8/2014,19:24:50,,,
Show_2558,5/14/2010,12:50:35,,,
Show_2559,6/24/2015,11:10:39,,,
Show_2560,1/30/2015,20:51:13,,,
Show_2561,9/12/2010,16:36:34,,,
Show_2562,2/24/2012,16:18:54,,,
Show_2563,1/13/2014,17:53:43,,,
Show_2564,12/24/2015,21:57:18,,,
Show_2565,10/13/2013,16:51:42,,,
Show_2566,12/8/2013,20:55:55,,,
Show_2567,8/26/2013,14:02:51,,,
Show_2568,7/28/2010,20:23:32,,,
Show_2569,12/25/2015,11:26:22,,,
Show_2570,11/28/2014,20:32:23,,,
Show_2571,10/9/2010,15:43:05,,,
Show_2572,6/15/2014,10:09:01,,,
Show_2573,10/13/2015,16:35:05,,,
Show_2574,9/14/2011,21:46:42,,,
Show_2575,1/12/2014,12:57:24,,,
Show_2576,4/13/2012,16:30:13,,,
Show_2577,12/26/2010,11:17:18,,,
Show_2578,10/13/2011,21:45:59,,,
Show_2579,3/16/2011,19:40:25,,,
Show_2580,8/5/2011,15:03:05,,,
Show_2581,3/8/2016,14:02:13,,,
Show_2582,2/2/2014,21:22:31,,,
Show_2583,1/20/2011,12:29:56,,,
Show_2584,7/27/2015,19:23:02,,,
Show_2585,2/26/2016,21:50:44,,,
Show_2586,10/2/2015,12:10:19,,,
Show_2587,4/16/2015,20:23:02,,,
Show_2588,3/25/2013,12:07:44,,,
Show_2589,5/16/2015,13:29:36,,,
Show_2590,8/17/2013,09:43:20,,,
Show_2591,1/28/2011,16:02:57,,,
Show_2592,6/6/2011,15:31:34,,,
Show_2593,1/28/2015,12:17:38,,,
Show_2594,12/3/2013,14:18:36,,,
Show_2595,10/6/2016,20:33:21,,,
Show_2596,8/26/2015,18:53:49,,,
Show_2597,10/8/2011,10:54:26,,,
Show_2598,4/28/2016,09:07:11,,,
Show_2599,1/2/2014,12:28:57,,,
Show_2600,8/14/2012,13:42:43,,,
Show_2601,6/27/2010,16:07:55,,,
Show_2602,3/30/2016,12:54:33,,,
Show_2603,7/8/2012,18:04:45,,,
Show_2604,2/13/2011,15:19:25,,,
Show_2605,7/17/2016,20:40:46,,,
Show_2606,11/7/2011,17:11:38,,,
Show_2607,12/27/2015,19:26:35,,,
Show_2608,5/7/2016,12:15:27,,,
Show_2609,4/7/2012,17:23:02,,,
Show_2610,4/14/2012,21:01:58,,,
Show_2611,10/26/2014,19:43:01,,,
Show_2612,9/28/2014,17:47:29,,,
Show_2613,11/21/2012,18:03:05,,,
Show_2614,6/21/2015,16:35:53,,,
Show_2615,8/27/2016,14:03:13,,,
Show_2616,12/5/2013,09:16:35,,,
Show_2617,2/23/2010,15:33:18,,,
Show_2618,12/1/2016,13:07:36,,,
Show_2619,7/7/2012,19:35:50,,,
Show_2620,8/23/2016,10:58:16,,,
Show_2621,3/1/2010,17:21:03,,,
Show_2622,8/7/2014,09:58:33,,,
Show_2623,5/13/2010,13:42:34,,,
Show_2624,8/3/2012,18:30:19,,,
Show_2625,1/27/2015,13:51:51,,,
Show_2626,3/15/2015,17:03:04,,,
Show_2627,5/6/2014,11:02:07,,,
Show_2628,3/2/2016,18:04:41,,,
Show_2629,5/26/2012,20:45:42,,,
Show_2630,12/11/2012,18:30:42,,,
Show_2631,12/11/2015,15:00:49,,,
Show_2632,3/20/2016,09:15:45,,,
Show_2633,10/23/2011,16:29:44,,,
Show_2634,3/12/2016,21:42:54,,,
Show_2635,5/1/2010,18:58:20,,,
Show_2636,2/15/2016,19:41:29,,,
Show_2637,7/7/2013,18:02:37,,,
Show_2638,9/15/2015,11:00:12,,,
Show_2639,4/27/2015,16:50:41,,,
Show_2640,9/10/2016,09:15:22,,,
Show_2641,8/14/2011,18:40:53,,,
Show_2642,5/9/2012,13:41:12,,,
Show_2643,3/14/2012,17:47:25,,,
Show_2644,11/13/2010,14:09:03,,,
Show_2645,3/27/2013,13:21:40,,,
Show_2646,7/7/2013,13:12:29,,,
Show_2647,6/22/2013,12:15:50,,,
Show_2648,5/5/2011,13:30:35,,,
Show_2649,8/5/2014,14:02:39,,,
Show_2650,7/21/2014,13:19:31,,,
Show_2651,5/9/2012,14:41:41,,,
Show_2652,7/28/2010,16:19:29,,,
Show_2653,12/26/2011,12:49:14,,,
Show_2654,11/24/2012,20:52:08,,,
Show_2655,5/22/2011,13:14:01,,,
Show_2656,7/16/2015,10:54:34,,,
Show_2657,7/20/2010,16:41:48,,,
Show_2658,5/27/2014,21:46:23,,,
Show_2659,10/15/2010,12:06:03,,,
Show_2660,10/4/2010,19:56:23,,,
Show_2661,5/29/2014,17:41:06,,,
Show_2662,11/11/2016,09:50:03,,,
Show_2663,11/1/2011,10:34:04,,,
Show_2664,1/24/2015,14:35:29,,,
Show_2665,7/19/2014,11:56:05,,,
Show_2666,2/21/2012,12:34:56,,,
Show_2667,7/27/2014,13:39:23,,,
Show_2668,7/16/2010,10:04:49,,,
Show_2669,11/5/2016,16:39:05,,,
Show_2670,2/27/2014,11:39:42,,,
Show_2671,2/3/2015,19:37:47,,,
Show_2672,10/23/2016,18:27:52,,,
Show_2673,9/12/2012,09:11:56,,,
Show_2674,4/9/2011,13:20:01,,,
Show_2675,5/22/2012,14:05:52,,,
Show_2676,7/7/2012,15:00:53,,,
Show_2677,2/20/2015,15:20:05,,,
Show_2678,3/5/2010,19:28:12,,,
Show_2679,10/26/2016,18:55:52,,,
Show_2680,6/9/2012,21:41:36,,,
Show_2681,3/13/2012,15:07:41,,,
Show_2682,11/9/2011,11:05:33,,,
Show_2683,9/24/2011,18:43:42,,,
Show_2684,10/30/2014,12:27:42,,,
Show_2685,1/25/2014,21:21:28,,,
Show_2686,8/26/2012,14:19:59,,,
Show_2687,4/21/2016,12:57:52,,,
Show_2688,1/17/2011,11:08:16,,,
Show_2689,9/9/2015,18:52:44,,,
Show_2690,11/12/2011,20:49:41,,,
Show_2691,1/9/2010,21:09:19,,,
Show_2692,2/9/2015,21:53:30,,,
Show_2693,3/14/2016,20:20:58,,,
Show_2694,1/7/2014,13:30:06,,,
Show_2695,7/1/2016,21:32:35,,,
Show_2696,10/13/2015,13:28:14,,,
Show_2697,4/24/2013,10:37:09,,,
Show_2698,7/16/2015,21:52:00,,,
Show_2699,6/21/2012,20:08:45,,,
Show_2700,11/30/2014,14:55:12,,,
Show_2701,11/15/2010,11:43:42,,,
Show_2702,4/3/2014,17:58:21,,,
Show_2703,3/3/2012,21:32:22,,,
Show_2704,5/13/2012,20:04:17,,,
Show_2705,5/16/2016,09:24:06,,,
Show_2706,2/1/2016,20:45:16,,,
Show_2707,6/1/2013,10:14:53,,,
Show_2708,10/29/2013,12:13:56,,,
Show_2709,12/27/2014,17:08:08,,,
Show_2710,8/2/2010,15:02:29,,,
Show_2711,9/30/2013,10:12:35,,,
Show_2712,11/28/2013,11:31:05,,,
Show_2713,12/17/2011,13:04:21,,,
Show_2714,9/18/2014,15:23:49,,,
Show_2715,1/28/2016,17:16:57,,,
Show_2716,9/2/2010,15:15:10,,,
Show_2717,7/10/2010,15:53:14,,,
Show_2718,8/21/2016,13:52:42,,,
Show_2719,3/24/2016,19:14:48,,,
Show_2720,7/25/2013,11:39:40,,,
Show_2721,1/24/2015,13:54:27,,,
Show_2722,8/3/2013,10:35:28,,,
Show_2723,7/18/2010,19:03:12,,,
Show_2724,9/18/2015,09:22:46,,,
Show_2725,3/18/2014,12:33:19,,,
Show_2726,11/11/2011,15:55:33,,,
Show_2727,10/27/2016,14:28:21,,,
Show_2728,5/3/2010,10:28:05,,,
Show_2729,8/31/2013,12:45:40,,,
Show_2730,10/27/2012,14:32:36,,,
Show_2731,10/12/2014,20:11:02,,,
Show_2732,10/17/2012,10:00:53,,,
Show_2733,5/18/2010,11:14:55,,,
Show_2734,7/10/2010,11:12:13,,,
Show_2735,6/4/2013,18:52:13,,,
Show_2736,6/1/2012,19:17:16,,,
Show_2737,7/6/2012,21:14:23,,,
Show_2738,12/5/2014,20:43:39,,,
Show_2739,1/21/2011,10:32:15,,,
Show_2740,7/8/2016,14:22:41,,,
Show_2741,12/12/2014,14:34:10,,,
Show_2742,11/24/2014,09:01:40,,,
Show_2743,3/21/2012,09:32:33,,,
Show_2744,9/21/2016,10:13:04,,,
Show_2745,3/11/2013,14:44:27,,,
Show_2746,1/2/2011,14:18:25,,,
Show_2747,2/23/2015,15:50:19,,,
Show_2748,5/18/2013,16:28:15,,,
Show_2749,1/13/2011,12:33:00,,,
Show_2750,9/15/2014,13:00:24,,,
Show_2751,6/17/2016,16:35:23,,,
Show_2752,10/28/2012,10:57:05,,,
Show_2753,8/3/2014,13:15:54,,,
Show_2754,7/24/2011,21:18:34,,,
Show_2755,4/10/2015,11:32:09,,,
Show_2756,7/22/2016,11:45:29,,,
Show_2757,12/31/2013,16:33:28,,,
Show_2758,4/12/2013,15:47:46,,,
Show_2759,1/26/2014,20:07:59,,,
Show_2760,3/10/2013,15:40:30,,,
Show_2761,6/6/2014,09:06:44,,,
Show_2762,3/29/2016,10:50:09,,,
Show_2763,8/18/2011,21:33:14,,,
Show_2764,7/18/2013,14:35:11,,,
Show_2765,8/4/2014,10:54:13,,,
Show_2766,8/6/2014,09:10:11,,,
Show_2767,8/19/2016,09:36:34,,,
Show_2768,6/8/2016,15:49:51,,,
Show_2769,9/8/2010,16:21:57,,,
Show_2770,8/9/2012,20:52:44,,,
Show_2771,6/25/2014,20:39:35,,,
Show_2772,9/2/2012,19:50:54,,,
Show_2773,7/31/2015,11:15:08,,,
Show_2774,9/14/2016,20:59:06,,,
Show_2775,11/19/2012,15:18:56,,,
Show_2776,7/10/2014,18:46:35,,,
Show_2777,10/3/2016,11:27:58,,,
Show_2778,1/29/2015,18:55:00,,,
Show_2779,9/21/2016,16:49:48,,,
Show_2780,9/19/2013,12:49:24,,,
Show_2781,12/22/2011,13:25:13,,,
Show_2782,2/25/2011,13:41:54,,,
Show_2783,4/12/2012,17:12:59,,,
Show_2784,5/27/2012,18:55:32,,,
Show_2785,11/29/2011,13:16:33,,,
Show_2786,4/15/2010,11:11:10,,,
Show_2787,10/2/2010,19:15:59,,,
Show_2788,5/29/2011,12:14:44,,,
Show_2789,2/17/2010,16:18:37,,,
Show_2790,5/2/2015,17:05:22,,,
Show_2791,7/20/2014,15:14:33,,,
Show_2792,5/6/2015,14:12:22,,,
Show_2793,10/21/2012,16:18:23,,,
Show_2794,8/8/2014,18:59:26,,,
Show_2795,7/14/2015,18:01:27,,,
Show_2796,4/15/2015,14:51:15,,,
Show_2797,11/6/2010,21:57:23,,,
Show_2798,3/14/2010,21:29:50,,,
Show_2799,7/23/2016,10:18:46,,,
Show_2800,12/13/2011,19:34:34,,,
Show_2801,5/6/2013,11:50:34,,,
Show_2802,7/29/2015,19:40:30,,,
Show_2803,9/9/2016,16:44:30,,,
Show_2804,6/3/2013,18:26:54,,,
Show_2805,4/24/2011,20:57:09,,,
Show_2806,8/16/2014,14:44:42,,,
Show_2807,6/11/2014,09:02:09,,,
Show_2808,3/23/2011,09:35:09,,,
Show_2809,8/24/2014,13:44:03,,,
Show_2810,8/18/2015,14:54:37,,,
Show_2811,6/14/2015,18:23:51,,,
Show_2812,9/16/2010,12:48:11,,,
Show_2813,1/29/2016,11:48:21,,,
Show_2814,10/8/2010,16:43:25,,,
Show_2815,3/7/2012,15:20:35,,,
Show_2816,12/9/2015,09:58:14,,,
Show_2817,4/2/2012,20:11:59,,,
Show_2818,10/24/2013,16:30:08,,,
Show_2819,6/13/2011,17:57:29,,,
Show_2820,7/10/2016,13:06:37,,,
Show_2821,1/16/2014,20:48:49,,,
Show_2822,4/28/2010,11:46:56,,,
Show_2823,3/21/2010,14:11:35,,,
Show_2824,12/16/2014,21:04:08,,,
Show_2825,5/11/2015,18:47:30,,,
Show_2826,11/6/2016,09:34:25,,,
Show_2827,12/6/2015,17:42:22,,,
Show_2828,8/27/2016,13:23:35,,,
Show_2829,11/3/2014,17:18:30,,,
Show_2830,11/19/2014,16:53:17,,,
Show_2831,1/6/2010,15:45:34,,,
Show_2832,6/1/2011,13:15:24,,,
Show_2833,2/1/2015,09:49:24,,,
Show_2834,1/12/2011,17:11:59,,,
Show_2835,3/15/2010,12:19:27,,,
Show_2836,1/22/2013,20:46:04,,,
Show_2837,11/15/2010,15:02:02,,,
Show_2838,5/25/2010,18:10:02,,,
Show_2839,6/29/2010,18:00:19,,,
Show_2840,6/7/2013,21:14:47,,,
Show_2841,1/11/2014,15:01:57,,,
Show_2842,12/10/2015,16:25:30,,,
Show_2843,12/5/2015,13:02:28,,,
Show_2844,9/6/2015,13:50:52,,,
Show_2845,5/17/2012,17:51:20,,,
Show_2846,10/29/2014,20:32:49,,,
Show_2847,4/12/2016,14:41:13,,,
Show_2848,9/18/2010,16:51:04,,,
Show_2849,12/5/2012,11:05:46,,,
Show_2850,7/9/2010,15:43:18,,,
Show_2851,2/24/2011,12:04:17,,,
Show_2852,7/22/2013,13:59:20,,,
Show_2853,10/20/2015,16:23:54,,,
Show_2854,5/8/2011,15:34:08,,,
Show_2855,1/26/2013,20:21:06,,,
Show_2856,8/22/2011,18:35:45,,,
Show_2857,4/26/2014,21:25:58,,,
Show_2858,5/18/2014,15:29:04,,,
Show_2859,7/29/2012,19:49:00,,,
Show_2860,11/18/2011,17:53:19,,,
Show_2861,7/28/2010,14:14:14,,,
Show_2862,1/2/2016,19:43:08,,,
Show_2863,1/27/2010,13:53:03,,,
Show_2864,5/22/2014,20:01:05,,,
Show_2865,1/14/2016,16:26:35,,,
Show_2866,7/10/2010,12:26:55,,,
Show_2867,11/12/2012,20:51:19,,,
Show_2868,2/12/2010,21:21:51,,,
Show_2869,8/24/2011,19:51:39,,,
Show_2870,2/20/2013,13:12:18,,,
Show_2871,11/28/2015,15:04:51,,,
Show_2872,8/17/2013,20:24:18,,,
Show_2873,1/20/2012,12:28:55,,,
Show_2874,8/24/2010,15:43:08,,,
Show_2875,3/11/2015,19:56:17,,,
Show_2876,4/20/2010,09:22:58,,,
Show_2877,6/25/2015,21:15:13,,,
Show_2878,5/4/2011,16:23:18,,,
Show_2879,2/15/2013,09:00:03,,,
Show_2880,5/31/2015,20:01:42,,,
Show_2881,4/19/2013,18:20:19,,,
Show_2882,8/9/2016,16:48:25,,,
Show_2883,4/20/2015,13:18:02,,,
Show_2884,7/25/2011,19:35:43,,,
Show_2885,5/2/2015,18:11:25,,,
Show_2886,2/14/2014,18:55:55,,,
Show_2887,8/22/2012,18:46:58,,,
Show_2888,11/23/2015,15:19:30,,,
Show_2889,8/24/2013,09:26:46,,,
Show_2890,5/7/2015,10:12:06,,,
Show_2891,8/21/2016,16:34:04,,,
Show_2892,2/18/2012,09:17:05,,,
Show_2893,6/18/2013,14:25:08,,,
Show_2894,2/24/2015,12:42:45,,,
Show_2895,12/25/2012,15:22:56,,,
Show_2896,9/15/2013,12:45:05,,,
Show_2897,9/23/2010,17:37:27,,,
Show_2898,5/21/2016,16:22:34,,,
Show_2899,10/9/2014,17:13:41,,,
Show_2900,8/17/2014,21:21:45,,,
Show_2901,8/5/2014,21:34:13,,,
Show_2902,12/10/2011,20:49:49,,,
Show_2903,1/22/2011,14:08:09,,,
Show_2904,3/22/2011,16:50:06,,,
Show_2905,10/9/2013,09:32:02,,,
Show_2906,7/4/2014,11:52:22,,,
Show_2907,1/17/2013,18:19:46,,,
Show_2908,4/8/2011,12:36:14,,,
Show_2909,4/24/2011,19:39:58,,,
Show_2910,1/19/2012,13:25:43,,,
Show_2911,12/1/2011,18:49:15,,,
Show_2912,12/27/2014,11:58:34,,,
Show_2913,9/30/2011,09:53:10,,,
Show_2914,8/8/2013,15:12:05,,,
Show_2915,6/13/2011,09:15:01,,,
Show_2916,10/27/2012,17:37:35,,,
Show_2917,9/9/2013,15:29:09,,,
Show_2918,7/2/2011,18:32:29,,,
Show_2919,5/21/2012,09:37:43,,,
Show_2920,5/11/2016,11:39:20,,,
Show_2921,6/22/2014,14:48:25,,,
Show_2922,2/10/2012,17:24:49,,,
Show_2923,8/21/2014,13:19:46,,,
Show_2924,1/4/2010,15:55:11,,,
Show_2925,5/16/2014,19:13:36,,,
Show_2926,10/29/2010,12:19:25,,,
Show_2927,10/17/2015,13:12:04,,,
Show_2928,5/18/2015,10:05:52,,,
Show_2929,1/13/2010,15:51:40,,,
Show_2930,4/12/2015,12:17:16,,,
Show_2931,1/15/2016,17:06:05,,,
Show_2932,1/15/2012,15:28:07,,,
Show_2933,11/3/2012,15:48:32,,,
Show_2934,3/10/2014,11:07:01,,,
Show_2935,3/20/2014,11:48:36,,,
Show_2936,10/6/2010,10:43:48,,,
Show_2937,3/27/2016,12:42:22,,,
Show_2938,2/13/2012,15:44:31,,,
Show_2939,12/27/2015,17:53:43,,,
Show_2940,1/25/2016,13:43:54,,,
Show_2941,9/30/2012,12:25:45,,,
Show_2942,6/10/2014,15:21:10,,,
Show_2943,1/24/2013,14:54:36,,,
Show_2944,1/6/2011,15:43:50,,,
Show_2945,5/7/2015,16:09:19,,,
Show_2946,7/16/2012,09:03:23,,,
Show_2947,5/17/2012,12:24:11,,,
Show_2948,11/18/2016,10:35:11,,,
Show_2949,8/30/2012,18:32:23,,,
Show_2950,5/12/2011,14:10:12,,,
Show_2951,3/31/2011,15:41:30,,,
Show_2952,4/11/2014,19:08:09,,,
Show_2953,10/28/2013,09:19:44,,,
Show_2954,8/5/2015,19:00:33,,,
Show_2955,4/28/2014,17:25:28,,,
Show_2956,3/25/2012,20:47:00,,,
Show_2957,1/20/2016,19:31:47,,,
Show_2958,10/14/2010,14:54:00,,,
Show_2959,10/23/2015,21:42:51,,,
Show_2960,2/16/2010,10:25:40,,,
Show_2961,6/1/2016,21:24:48,,,
Show_2962,3/22/2013,14:33:51,,,
Show_2963,7/22/2012,16:30:33,,,
Show_2964,11/27/2013,11:16:24,,,
Show_2965,5/2/2014,11:29:50,,,
Show_2966,4/8/2010,10:54:18,,,
Show_2967,2/7/2011,21:23:28,,,
Show_2968,6/8/2015,12:28:38,,,
Show_2969,11/2/2014,14:26:48,,,
Show_2970,6/23/2012,18:51:04,,,
Show_2971,11/12/2015,15:59:22,,,
Show_2972,5/18/2011,13:00:48,,,
Show_2973,8/1/2016,11:37:01,,,
Show_2974,7/22/2013,21:28:38,,,
Show_2975,10/12/2015,09:42:49,,,
Show_2976,12/13/2013,10:04:36,,,
Show_2977,7/29/2016,15:31:54,,,
Show_2978,12/7/2010,17:30:29,,,
Show_2979,6/20/2011,19:08:24,,,
Show_2980,4/7/2011,19:01:58,,,
Show_2981,5/13/2012,18:36:47,,,
Show_2982,6/30/2013,17:40:44,,,
Show_2983,2/9/2010,20:03:03,,,
Show_2984,5/8/2011,16:37:21,,,
Show_2985,1/28/2016,12:52:02,,,
Show_2986,7/30/2014,18:02:30,,,
Show_2987,3/2/2011,12:04:34,,,
Show_2988,9/10/2013,16:28:33,,,
Show_2989,8/5/2014,19:12:17,,,
Show_2990,4/2/2011,20:44:28,,,
Show_2991,5/8/2015,17:08:49,,,
Show_2992,2/11/2014,10:16:33,,,
Show_2993,1/26/2015,17:42:16,,,
Show_2994,3/10/2010,19:32:15,,,
Show_2995,8/17/2011,18:17:30,,,
Show_2996,11/20/2010,11:36:42,,,
Show_2997,4/15/2012,15:48:31,,,
Show_2998,6/21/2010,13:46:11,,,
Show_2999,3/19/2012,13:06:28,,,
Show_3000,11/27/2015,14:28:32,,,
Show_3001,9/18/2013,19:59:49,,,
Show_3002,4/27/2014,12:22:39,,,
Show_3003,12/25/2011,09:45:27,,,
Show_3004,10/21/2011,14:11:33,,,
Show_3005,4/11/2014,13:28:56,,,
Show_3006,7/28/2015,13:36:28,,,
Show_3007,7/29/2016,18:50:29,,,
Show_3008,7/18/2016,21:56:09,,,
Show_3009,5/15/2010,17:47:52,,,
Show_3010,5/28/2014,20:43:36,,,
Show_3011,2/28/2010,20:55:26,,,
Show_3012,12/27/2014,17:34:33,,,
Show_3013,1/20/2014,17:07:21,,,
Show_3014,2/8/2010,13:19:16,,,
Show_3015,3/15/2016,14:12:55,,,
Show_3016,11/17/2011,21:43:56,,,
Show_3017,1/20/2015,13:52:02,,,
Show_3018,2/7/2013,19:58:10,,,
Show_3019,3/15/2013,14:53:19,,,
Show_3020,12/17/2012,13:36:08,,,
Show_3021,1/17/2013,17:26:21,,,
Show_3022,5/13/2010,14:14:18,,,
Show_3023,3/11/2011,11:15:15,,,
Show_3024,9/23/2016,15:17:38,,,
Show_3025,5/18/2014,10:40:47,,,
Show_3026,5/9/2010,10:06:58,,,
Show_3027,9/27/2012,18:06:12,,,
Show_3028,5/7/2012,12:55:10,,,
Show_3029,5/7/2010,12:55:57,,,
Show_3030,3/16/2014,14:32:46,,,
Show_3031,3/9/2014,18:06:44,,,
Show_3032,4/21/2013,20:34:14,,,
Show_3033,2/8/2016,10:41:57,,,
Show_3034,9/5/2014,16:37:07,,,
Show_3035,6/17/2013,15:26:15,,,
Show_3036,4/9/2013,11:14:11,,,
Show_3037,12/1/2014,12:44:28,,,
Show_3038,9/19/2011,19:42:35,,,
Show_3039,8/15/2015,19:39:34,,,
Show_3040,5/18/2011,10:29:44,,,
Show_3041,10/2/2016,21:06:54,,,
Show_3042,6/29/2016,12:31:32,,,
Show_3043,11/12/2016,14:20:18,,,
Show_3044,11/13/2011,13:25:14,,,
Show_3045,6/5/2015,18:42:00,,,
Show_3046,1/24/2010,19:01:09,,,
Show_3047,6/21/2013,09:18:12,,,
Show_3048,6/7/2010,11:54:14,,,
Show_3049,3/19/2010,19:42:03,,,
Show_3050,8/23/2014,16:27:06,,,
Show_3051,12/1/2013,11:59:28,,,
Show_3052,12/14/2016,17:16:45,,,
Show_3053,12/28/2014,12:27:55,,,
Show_3054,3/26/2010,20:48:31,,,
Show_3055,12/31/2013,18:55:25,,,
Show_3056,5/11/2011,13:53:49,,,
Show_3057,4/27/2016,09:37:39,,,
Show_3058,7/3/2015,11:34:48,,,
Show_3059,9/5/2015,11:50:17,,,
Show_3060,5/22/2012,11:53:33,,,
Show_3061,8/16/2013,14:24:00,,,
Show_3062,8/25/2012,18:24:44,,,
Show_3063,3/5/2016,13:32:20,,,
Show_3064,3/30/2012,11:05:21,,,
Show_3065,4/24/2013,12:26:52,,,
Show_3066,9/1/2011,20:37:46,,,
Show_3067,12/16/2014,17:07:51,,,
Show_3068,8/10/2014,21:16:31,,,
Show_3069,1/11/2011,11:35:55,,,
Show_3070,7/19/2015,15:01:59,,,
Show_3071,2/24/2014,11:01:58,,,
Show_3072,3/18/2014,21:35:25,,,
Show_3073,12/23/2011,13:20:09,,,
Show_3074,9/3/2010,10:34:30,,,
Show_3075,9/13/2011,16:19:47,,,
Show_3076,11/8/2013,19:38:31,,,
Show_3077,10/26/2013,10:11:56,,,
Show_3078,10/2/2016,17:22:13,,,
Show_3079,7/23/2014,20:46:13,,,
Show_3080,12/14/2011,16:34:07,,,
Show_3081,11/20/2010,16:31:37,,,
Show_3082,6/19/2016,18:47:44,,,
Show_3083,6/26/2013,17:10:23,,,
Show_3084,1/30/2014,18:43:12,,,
Show_3085,6/6/2010,18:16:24,,,
Show_3086,3/27/2011,20:31:19,,,
Show_3087,7/9/2010,19:00:45,,,
Show_3088,4/15/2013,20:34:52,,,
Show_3089,12/27/2010,19:16:53,,,
Show_3090,7/11/2015,14:49:35,,,
Show_3091,11/11/2016,11:29:26,,,
Show_3092,7/3/2010,18:47:13,,,
Show_3093,2/7/2012,21:08:42,,,
Show_3094,6/11/2011,09:08:47,,,
Show_3095,8/3/2013,11:33:09,,,
Show_3096,11/21/2014,19:50:15,,,
Show_3097,7/30/2013,18:59:25,,,
Show_3098,8/10/2015,18:54:00,,,
Show_3099,3/12/2013,11:44:32,,,
Show_3100,1/19/2013,16:10:23,,,
Show_3101,9/29/2012,12:29:46,,,
Show_3102,7/28/2012,16:55:44,,,
Show_3103,3/3/2011,16:06:09,,,
Show_3104,12/4/2016,19:34:10,,,
Show_3105,7/27/2012,18:50:52,,,
Show_3106,12/6/2014,18:21:25,,,
Show_3107,5/11/2012,19:27:26,,,
Show_3108,5/18/2015,15:51:26,,,
Show_3109,9/10/2012,17:57:52,,,
Show_3110,3/12/2016,16:30:58,,,
Show_3111,3/14/2016,12:00:09,,,
Show_3112,2/11/2012,17:48:46,,,
Show_3113,8/23/2011,12:58:55,,,
Show_3114,7/29/2010,21:28:20,,,
Show_3115,9/17/2014,16:03:45,,,
Show_3116,5/14/2015,13:09:53,,,
Show_3117,5/22/2012,20:51:43,,,
Show_3118,6/24/2014,10:40:15,,,
Show_3119,8/4/2011,09:45:37,,,
Show_3120,11/27/2015,13:47:34,,,
Show_3121,8/22/2014,20:41:50,,,
Show_3122,3/21/2016,12:29:03,,,
Show_3123,8/11/2015,21:25:11,,,
Show_3124,10/17/2015,13:15:33,,,
Show_3125,9/24/2012,17:21:46,,,
Show_3126,4/1/2015,18:58:11,,,
Show_3127,12/22/2011,09:30:48,,,
Show_3128,12/14/2015,16:56:54,,,
Show_3129,12/19/2012,16:05:46,,,
Show_3130,11/28/2011,17:02:24,,,
Show_3131,5/5/2015,10:57:44,,,
Show_3132,2/12/2016,18:10:48,,,
Show_3133,4/30/2016,16:41:29,,,
Show_3134,10/12/2014,10:09:06,,,
Show_3135,5/11/2013,19:57:45,,,
Show_3136,3/26/2010,14:22:28,,,
Show_3137,6/8/2011,09:20:44,,,
Show_3138,11/30/2014,14:16:00,,,
Show_3139,3/23/2015,11:59:21,,,
Show_3140,10/20/2012,18:28:38,,,
Show_3141,7/1/2014,18:05:41,,,
Show_3142,7/19/2015,21:22:50,,,
Show_3143,6/23/2013,10:26:28,,,
Show_3144,9/21/2015,13:03:56,,,
Show_3145,6/18/2015,11:01:43,,,
Show_3146,11/28/2010,19:17:17,,,
Show_3147,12/11/2016,10:05:34,,,
Show_3148,2/20/2014,14:35:41,,,
Show_3149,12/1/2012,16:38:35,,,
Show_3150,6/3/2010,09:19:15,,,
Show_3151,5/26/2011,13:51:02,,,
Show_3152,10/13/2012,13:43:49,,,
Show_3153,4/17/2015,20:20:18,,,
Show_3154,8/29/2016,10:15:56,,,
Show_3155,1/20/2013,18:05:51,,,
Show_3156,10/27/2014,20:05:31,,,
Show_3157,9/4/2011,17:11:41,,,
Show_3158,1/23/2012,16:20:32,,,
Show_3159,8/27/2011,17:18:03,,,
Show_3160,5/4/2016,14:16:05,,,
Show_3161,10/19/2014,16:04:49,,,
Show_3162,9/30/2014,11:44:05,,,
